date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
02-10-2025,17,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,88,227195,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
02-10-2025,18,MILLION DOLLAR BABY,Tommy Richman,91,155151,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
02-10-2025,19,WILDFLOWER,Billie Eilish,91,261466,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
02-10-2025,20,Stick Season,Noah Kahan,88,182346,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
02-10-2025,21,Lose Control,Teddy Swims,90,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
02-10-2025,22,Good Graces,Sabrina Carpenter,89,185265,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
02-10-2025,23,Pink Skies,Zach Bryan,87,194920,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
02-10-2025,24,"I Love You, I'm Sorry",Gracie Abrams,89,157146,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b2736e2101520787791370f4a96b
02-10-2025,25,Too Sweet,Hozier,75,251424,album,23,FALSE,https://i.scdn.co/image/ab67616d0000b2735aa29751874ca4ba06da8877
02-10-2025,26,NIGHTS LIKE THIS,The Kid LAROI,89,86983,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2
02-10-2025,27,Juno,Sabrina Carpenter,88,223192,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
02-10-2025,28,Something in the Orange,Zach Bryan,86,228013,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
02-10-2025,29,Sweater Weather,The Neighbourhood,91,240400,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
02-10-2025,30,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
02-10-2025,31,28,Zach Bryan,85,233333,album,19,FALSE,https://i.scdn.co/image/ab67616d0000b273647ad18a07e9e939e399e5a1
02-10-2025,32,Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,85,210950,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27339808230102049beb62fdd7b
02-10-2025,33,Guess featuring Billie Eilish,Charli xcx & Billie Eilish,91,143330,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738b8d8be49f9c4a44b0574144
02-10-2025,34,Lies Lies Lies,Morgan Wallen,85,198068,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27337eedb840f9441959db3107e
02-10-2025,35,ALL RED,Playboi Carti,91,148053,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ca15942c726ec9c39796435e
02-10-2025,36,505,Arctic Monkeys,80,253586,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b2730c8ac83035e9588e8ad34b90
02-10-2025,37,Red Wine Supernova,Chappell Roan,87,192720,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
02-10-2025,38,Austin (Boots Stop Workin'),Dasha,90,171782,album,8,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
02-10-2025,39,Cowgirls (feat. ERNEST),Morgan Wallen,85,181621,album,36,FALSE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
02-10-2025,40,Heading South,Zach Bryan,84,171692,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273f9017bcd001d030d46850226
02-10-2025,41,Casual,Chappell Roan,86,232796,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
02-10-2025,42,LA PATRULLA,Peso Pluma,87,130614,album,24,TRUE,https://i.scdn.co/image/ab67616d0000b2732690127e1d6cd0aa35cc353b
02-10-2025,43,Slow It Down,Benson Boone,89,161831,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
02-10-2025,44,It's ok I'm ok,Tate McRae,86,156521,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273cd9a93745f6a7cd54deaab22
02-10-2025,45,one of wun,Gunna,85,144000,album,20,TRUE,https://i.scdn.co/image/ab67616d0000b273c67636f3021f5869095c0fc5
02-10-2025,46,FE!N (feat. Playboi Carti),Travis Scott,90,191700,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
02-10-2025,47,Sun to Me,Zach Bryan,84,163031,album,34,FALSE,https://i.scdn.co/image/ab67616d0000b273ba30859a1ca79c5a372d177a
02-10-2025,48,NEL,Fuerza Regida,87,149073,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273369abe8c52c2c6ec50caa1db
02-10-2025,49,Pink + White,Frank Ocean,87,184516,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
02-10-2025,50,No One Noticed,The Marías,77,236906,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2734d070fdf58fad8c54c5beb85
03-10-2025,1,Timeless (with Playboi Carti),The Weeknd & Playboi Carti,87,256000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ee2fe4a7b285d3817b470859
03-10-2025,2,Die With A Smile,Lady Gaga & Bruno Mars,100,251667,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45
03-10-2025,3,Taste,Sabrina Carpenter,95,157279,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
03-10-2025,4,"Good Luck, Babe!",Chappell Roan,96,218423,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
03-10-2025,5,BIRDS OF A FEATHER,Billie Eilish,98,210373,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
03-10-2025,6,Who,Jimin,93,170887,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b273f02c451189a709b9a952aaec
03-10-2025,7,Espresso,Sabrina Carpenter,84,175459,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
03-10-2025,8,Bed Chem,Sabrina Carpenter,92,171869,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
03-10-2025,9,Please Please Please,Sabrina Carpenter,84,186365,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
03-10-2025,10,A Bar Song (Tipsy),Shaboozey,86,171291,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
03-10-2025,11,I Had Some Help (Feat. Morgan Wallen),Post Malone,85,178205,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
03-10-2025,12,HOT TO GO!,Chappell Roan,91,184841,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
03-10-2025,13,Not Like Us,Kendrick Lamar,92,274192,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
03-10-2025,14,Sailor Song,Gigi Perez,73,211978,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e6065f209e0a01986206bd53
03-10-2025,15,Beautiful Things,Benson Boone,90,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
03-10-2025,16,Pink Pony Club,Chappell Roan,88,258034,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
03-10-2025,17,WILDFLOWER,Billie Eilish,91,261466,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
03-10-2025,18,Stick Season,Noah Kahan,88,182346,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
03-10-2025,19,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,87,227195,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
03-10-2025,20,MILLION DOLLAR BABY,Tommy Richman,91,155151,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
03-10-2025,21,Lose Control,Teddy Swims,90,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
03-10-2025,22,Pink Skies,Zach Bryan,87,194920,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
03-10-2025,23,Good Graces,Sabrina Carpenter,89,185265,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
03-10-2025,24,"I Love You, I'm Sorry",Gracie Abrams,89,157146,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b2736e2101520787791370f4a96b
03-10-2025,25,NIGHTS LIKE THIS,The Kid LAROI,89,86983,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2
03-10-2025,26,Sweater Weather,The Neighbourhood,91,240400,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
03-10-2025,27,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
03-10-2025,28,Juno,Sabrina Carpenter,88,223192,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
03-10-2025,29,Too Sweet,Hozier,76,251424,album,23,FALSE,https://i.scdn.co/image/ab67616d0000b2735aa29751874ca4ba06da8877
03-10-2025,30,28,Zach Bryan,85,233333,album,19,FALSE,https://i.scdn.co/image/ab67616d0000b273647ad18a07e9e939e399e5a1
03-10-2025,31,Something in the Orange,Zach Bryan,86,228013,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
03-10-2025,32,Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,85,210950,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27339808230102049beb62fdd7b
03-10-2025,33,Lies Lies Lies,Morgan Wallen,85,198068,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27337eedb840f9441959db3107e
03-10-2025,34,Red Wine Supernova,Chappell Roan,87,192720,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
03-10-2025,35,ALL RED,Playboi Carti,90,148053,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ca15942c726ec9c39796435e
03-10-2025,36,Slow It Down,Benson Boone,88,161831,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
03-10-2025,37,Austin (Boots Stop Workin'),Dasha,90,171782,album,8,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
03-10-2025,38,Guess featuring Billie Eilish,Charli xcx & Billie Eilish,91,143330,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738b8d8be49f9c4a44b0574144
03-10-2025,39,LA PATRULLA,Peso Pluma,87,130614,album,24,TRUE,https://i.scdn.co/image/ab67616d0000b2732690127e1d6cd0aa35cc353b
03-10-2025,40,Heading South,Zach Bryan,84,171692,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273f9017bcd001d030d46850226
03-10-2025,41,Cowgirls (feat. ERNEST),Morgan Wallen,85,181621,album,36,FALSE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
03-10-2025,42,Casual,Chappell Roan,86,232796,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
03-10-2025,43,Pink + White,Frank Ocean,87,184516,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
03-10-2025,44,It's ok I'm ok,Tate McRae,86,156521,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273cd9a93745f6a7cd54deaab22
03-10-2025,45,Diet Pepsi,Addison Rae,86,169697,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734e5a5862355a5e953549292b
03-10-2025,46,one of wun,Gunna,85,144000,album,20,TRUE,https://i.scdn.co/image/ab67616d0000b273c67636f3021f5869095c0fc5
03-10-2025,47,Sun to Me,Zach Bryan,84,163031,album,34,FALSE,https://i.scdn.co/image/ab67616d0000b273ba30859a1ca79c5a372d177a
03-10-2025,48,FE!N (feat. Playboi Carti),Travis Scott,89,191700,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
03-10-2025,49,NEL,Fuerza Regida,87,149073,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273369abe8c52c2c6ec50caa1db
03-10-2025,50,No One Noticed,The Marías,77,236906,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2734d070fdf58fad8c54c5beb85
04-10-2025,1,Timeless (with Playboi Carti),The Weeknd & Playboi Carti,88,256000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ee2fe4a7b285d3817b470859
04-10-2025,2,Die With A Smile,Lady Gaga & Bruno Mars,100,251667,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45
04-10-2025,3,Taste,Sabrina Carpenter,95,157279,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
04-10-2025,4,"Good Luck, Babe!",Chappell Roan,96,218423,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
04-10-2025,5,BIRDS OF A FEATHER,Billie Eilish,98,210373,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
04-10-2025,6,Who,Jimin,93,170887,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b273f02c451189a709b9a952aaec
04-10-2025,7,Espresso,Sabrina Carpenter,85,175459,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
04-10-2025,8,Bed Chem,Sabrina Carpenter,92,171869,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
04-10-2025,9,Please Please Please,Sabrina Carpenter,85,186365,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
04-10-2025,10,A Bar Song (Tipsy),Shaboozey,86,171291,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
04-10-2025,11,I Had Some Help (Feat. Morgan Wallen),Post Malone,85,178205,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
04-10-2025,12,HOT TO GO!,Chappell Roan,91,184841,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
04-10-2025,13,Sailor Song,Gigi Perez,76,211978,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e6065f209e0a01986206bd53
04-10-2025,14,Not Like Us,Kendrick Lamar,92,274192,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
04-10-2025,15,Beautiful Things,Benson Boone,90,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
04-10-2025,16,Stick Season,Noah Kahan,88,182346,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
04-10-2025,17,Pink Pony Club,Chappell Roan,88,258034,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
04-10-2025,18,WILDFLOWER,Billie Eilish,91,261466,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
04-10-2025,19,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,87,227195,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
04-10-2025,20,Good Graces,Sabrina Carpenter,89,185265,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
04-10-2025,21,MILLION DOLLAR BABY,Tommy Richman,91,155151,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
04-10-2025,22,"I Love You, I'm Sorry",Gracie Abrams,89,157146,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b2736e2101520787791370f4a96b
04-10-2025,23,Pink Skies,Zach Bryan,87,194920,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
04-10-2025,24,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
04-10-2025,25,Juno,Sabrina Carpenter,88,223192,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
04-10-2025,26,NIGHTS LIKE THIS,The Kid LAROI,88,86983,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2732abb30c6296964d5d07458c2
04-10-2025,27,Sweater Weather,The Neighbourhood,91,240400,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
04-10-2025,28,Lose Control,Teddy Swims,90,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
04-10-2025,29,Too Sweet,Hozier,76,251424,album,23,FALSE,https://i.scdn.co/image/ab67616d0000b2735aa29751874ca4ba06da8877
04-10-2025,30,Something in the Orange,Zach Bryan,86,228013,single,4,FALSE,https://i.scdn.co/image/ab67616d0000b273b2b6670e3aca9bcd55fbabbb
04-10-2025,31,28,Zach Bryan,85,233333,album,19,FALSE,https://i.scdn.co/image/ab67616d0000b273647ad18a07e9e939e399e5a1
04-10-2025,32,Slow It Down,Benson Boone,88,161831,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
04-10-2025,33,Red Wine Supernova,Chappell Roan,87,192720,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
04-10-2025,34,Ain't No Love In Oklahoma (From Twisters: The Album),Luke Combs,85,210950,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27339808230102049beb62fdd7b
04-10-2025,35,Lies Lies Lies,Morgan Wallen,85,198068,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27337eedb840f9441959db3107e
04-10-2025,36,Diet Pepsi,Addison Rae,86,169697,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734e5a5862355a5e953549292b
04-10-2025,37,one of wun,Gunna,85,144000,album,20,TRUE,https://i.scdn.co/image/ab67616d0000b273c67636f3021f5869095c0fc5
04-10-2025,38,Guess featuring Billie Eilish,Charli xcx & Billie Eilish,91,143330,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2738b8d8be49f9c4a44b0574144
04-10-2025,39,ALL RED,Playboi Carti,90,148053,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ca15942c726ec9c39796435e
04-10-2025,40,Heading South,Zach Bryan,84,171692,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273f9017bcd001d030d46850226
04-10-2025,41,Pink + White,Frank Ocean,87,184516,album,17,FALSE,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
04-10-2025,42,Cowgirls (feat. ERNEST),Morgan Wallen,85,181621,album,36,FALSE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
04-10-2025,43,LA PATRULLA,Peso Pluma,87,130614,album,24,TRUE,https://i.scdn.co/image/ab67616d0000b2732690127e1d6cd0aa35cc353b
04-10-2025,44,Sun to Me,Zach Bryan,84,163031,album,34,FALSE,https://i.scdn.co/image/ab67616d0000b273ba30859a1ca79c5a372d177a
04-10-2025,45,FE!N (feat. Playboi Carti),Travis Scott,89,191700,album,19,TRUE,https://i.scdn.co/image/ab67616d0000b273881d8d8378cd01099babcd44
04-10-2025,46,Austin (Boots Stop Workin'),Dasha,89,171782,album,8,TRUE,https://i.scdn.co/image/ab67616d0000b2734ccf88b66e04cfd247f287eb
04-10-2025,47,It's ok I'm ok,Tate McRae,86,156521,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273cd9a93745f6a7cd54deaab22
04-10-2025,48,Casual,Chappell Roan,86,232796,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
04-10-2025,49,Last Night,Morgan Wallen,82,163854,album,36,TRUE,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9
04-10-2025,50,No One Noticed,The Marías,77,236906,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2734d070fdf58fad8c54c5beb85
05-10-2025,1,Timeless (with Playboi Carti),The Weeknd & Playboi Carti,88,256000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273ee2fe4a7b285d3817b470859
05-10-2025,2,Taste,Sabrina Carpenter,95,157279,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
05-10-2025,3,Die With A Smile,Lady Gaga & Bruno Mars,100,251667,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27382ea2e9e1858aa012c57cd45
05-10-2025,4,"Good Luck, Babe!",Chappell Roan,96,218423,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27391b4bc7c88d91a42e0f3a8b7
05-10-2025,5,BIRDS OF A FEATHER,Billie Eilish,98,210373,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
05-10-2025,6,Who,Jimin,93,170887,album,7,FALSE,https://i.scdn.co/image/ab67616d0000b273f02c451189a709b9a952aaec
05-10-2025,7,Espresso,Sabrina Carpenter,85,175459,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
05-10-2025,8,A Bar Song (Tipsy),Shaboozey,86,171291,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b27360df033c8f8b17384387666a
05-10-2025,9,Bed Chem,Sabrina Carpenter,92,171869,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
05-10-2025,10,I Had Some Help (Feat. Morgan Wallen),Post Malone,85,178205,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b27388208159b1b3c69eefdeb2e0
05-10-2025,11,Please Please Please,Sabrina Carpenter,85,186365,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
05-10-2025,12,HOT TO GO!,Chappell Roan,91,184841,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
05-10-2025,13,Sailor Song,Gigi Perez,79,211978,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e6065f209e0a01986206bd53
05-10-2025,14,Not Like Us,Kendrick Lamar,91,274192,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2731ea0c62b2339cbf493a999ad
05-10-2025,15,Beautiful Things,Benson Boone,90,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
05-10-2025,16,Stick Season,Noah Kahan,88,182346,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b2736ee35072df1af802cca09918
05-10-2025,17,Pink Pony Club,Chappell Roan,88,258034,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b27396fa88fb1789be437d5cb4b6
05-10-2025,18,WILDFLOWER,Billie Eilish,91,261466,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
05-10-2025,19,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,87,227195,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273e5a25ed08d1e7e0fbb440cef
05-10-2025,20,Good Graces,Sabrina Carpenter,89,185265,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
05-10-2025,21,"I Love You, I'm Sorry",Gracie Abrams,89,157146,album,13,TRUE,https://i.scdn.co/image/ab67616d0000b2736e2101520787791370f4a96b
05-10-2025,22,MILLION DOLLAR BABY,Tommy Richman,91,155151,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b27301c0cd5da820e6128655854f
05-10-2025,23,Pink Skies,Zach Bryan,87,194920,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2731a2c9ac2d39bc5c2e22b9555
05-10-2025,24,Juno,Sabrina Carpenter,88,223192,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b273fd8d7a8d96871e791cb1f626
05-10-2025,25,See You Again (feat. Kali Uchis),"Tyler, The Creator",89,180386,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3
05-10-2025,26,Sweater Weather,The Neighbourhood,91,240400,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b2738265a736a1eb838ad5a0b921
